772,939	NaN
774,439	1150,39
776,051	NaN
777,551	1155,83
779,162	1158,25
780,773	1158,65
782,382	1162,43
783,991	1165,26
785,599	NaN
787,102	1170,42
788,710	NaN
790,212	1172,68
791,821	NaN
793,322	1177,79
794,931	1178,82
796,541	1180,65
798,152	NaN
799,655	1186,69
801,264	NaN
802,765	1191,03
804,375	1192,17
805,986	NaN
807,487	1196,79
809,100	NaN
810,602	1199,23
812,212	NaN
813,713	1203,14
815,324	NaN
816,824	1207,12
818,434	NaN
819,934	1209,52
821,546	NaN
823,046	1216,76
824,656	NaN
826,157	1219,11
827,768	NaN
829,269	1223,31
830,877	1226,29
832,485	1229,03
834,094	1228,28
835,704	1231,59
837,314	1233,24
838,925	1235,94
840,534	1236,34
842,144	1237,74
843,752	1239,58
845,363	1241,12
846,971	1243,75
848,583	1245,91
850,196	1246,23
851,804	1247,78
853,413	1250,31
855,024	1252,28
856,633	1254,32
858,240	1256,19
859,849	1257,88
861,460	1259,38
863,070	1260,80
864,680	1262,36
866,290	1264,68
867,903	1268,11
869,511	1269,60
871,120	1271,61
872,729	1273,00
874,339	1275,45
875,949	1276,18
877,557	1277,68
879,166	1279,21
880,775	1281,03
882,384	1284,09
883,997	1286,48
885,606	NaN
887,107	1286,95
888,715	1288,65
890,326	1290,36
891,936	1291,56
893,545	1292,54
895,155	1293,52
896,764	1296,42
898,374	1296,96
899,983	1299,05
901,591	1300,86
903,200	1301,62
904,809	1303,68
906,422	1305,10
908,033	1305,35
909,641	1306,90
911,249	NaN
912,752	NaN
914,253	1311,57
915,861	NaN
917,362	1314,27
918,973	1315,28
920,583	NaN
922,085	1317,90
923,693	NaN
925,195	1321,02
926,806	NaN
928,306	1322,70
929,916	1323,96
931,524	NaN
933,024	1326,66
934,634	NaN
936,133	1329,57
937,745	1330,72
939,354	1332,01
940,965	1333,62
942,574	1334,87
944,184	1335,84
945,791	1336,98
947,401	1337,72
949,010	NaN
950,511	1339,63
952,121	NaN
953,623	1341,34
955,230	NaN
956,732	1343,82
958,340	NaN
959,842	1345,90
961,450	NaN
962,952	1347,18
964,561	NaN
966,065	1351,26
967,674	NaN
969,175	1353,87
970,786	NaN
972,285	1354,46
973,893	NaN
975,394	1356,77
977,004	NaN
978,505	1359,74
980,115	NaN
981,618	1361,72
983,228	NaN
984,729	1363,41
986,340	NaN
987,843	NaN
989,344	1365,22
990,956	NaN
992,456	1367,08
994,066	NaN
995,567	1368,38
997,177	NaN
998,676	1370,32
1000,28	NaN
1001,79	1372,48
1003,40	NaN
1004,90	1374,56
1006,51	NaN
1008,01	1375,80
1009,62	NaN
1011,12	1378,49
1012,73	NaN
1014,23	1378,57
1015,84	NaN
1017,34	1381,11
1018,95	1382,52
1020,56	NaN
1022,06	NaN
1023,56	1384,62
1025,17	NaN
1026,67	1386,77
1028,28	NaN
1029,78	1386,75
1031,39	NaN
1032,89	1390,31
1034,50	1390,46
1036,11	1390,65
1037,72	1390,98
1039,33	1392,84
1040,94	1393,49
1042,55	1393,96
1044,16	NaN
1045,66	1394,81
1047,27	1395,77
1048,88	1396,79
1050,49	1396,69
1052,10	NaN
1053,60	1398,74
1055,21	1398,98
1056,82	1399,03
1058,43	NaN
1059,93	1399,78
1061,54	1400,83
1063,15	1402,14
1064,76	1403,03
1066,37	1403,23
1067,98	1403,02
1069,59	1403,80
1071,20	1404,94
1072,81	1406,22
1074,42	1406,43
1076,03	1406,97
1077,64	1407,04
1079,24	1408,89
1080,85	1409,31
1082,46	1410,79
1084,07	1409,15
1085,68	1409,98
1087,29	1410,38
1088,90	1411,35
1090,51	1411,66
1092,12	1411,33
1093,73	1412,67
1095,34	1413,96
1096,95	1414,76
1098,56	1413,81
