#"+EI TIC Scan Aro_1.D "
#Point,X(Minutes),Y(Counts)
471,5.205,0.0994668889273302
472,5.209,0.073125855100725
473,5.212,0.0778436522039976
474,5.216,0.128953120822784
475,5.219,0.100253188444542
476,5.223,0.0916038937552092
477,5.226,0.106936734340845
478,5.229,0.137209265753511
479,5.233,0.148610608753086
480,5.236,0.182814637751812
481,5.240,0.13131201937442
482,5.243,0.136816115994905
483,5.247,0.135636666719087
484,5.250,0.140747613580965
485,5.253,0.0959285410998758
486,5.257,0.104577835789209
487,5.260,0.100253188444542
488,5.264,0.0805957005142399
489,5.267,0.081382000031452
490,5.271,0.081382000031452
491,5.274,0.0904244444793911
492,5.277,0.0691943575146645
493,5.281,0.0786299517212097
494,5.284,0.0562204154806649
495,5.288,0.0841340483416943
496,5.291,0.160011951752662
497,5.295,0.14625171020145
498,5.298,0.134457217443268
499,5.301,0.193822830992782
500,5.305,0.163943449338722
501,5.308,0.186746135337873
502,5.312,0.174951642579691
503,5.315,0.173772193303873
504,5.319,0.139568164305147
505,5.322,0.11637232854739
506,5.325,0.115979178788784
507,5.329,0.0927833430310274
508,5.332,0.0857066473761185
509,5.336,0.0841340483416943
510,5.339,0.0377423768261806
511,5.343,0.0452122222396955
512,5.346,0.0802025507556338
513,5.350,0.0825614493072701
514,5.353,0.0876723961691488
515,5.356,0.0684080579974524
516,5.360,0.0908175942379971
517,5.363,0.0743053043765431
518,5.367,0.0990737391687242
519,5.370,0.103791536271997
520,5.374,0.118731227099027
521,5.377,0.130918869615814
522,5.380,0.152935256097753
523,5.384,0.223309062888235
524,5.387,0.329066347953262
525,5.391,0.467848212741197
526,5.394,0.692729874663857
527,5.398,0.816572048624762
528,5.401,1.07605088930475
529,5.404,1.17237258016324
530,5.408,1.07683718882197
531,5.411,1.09924672506251
532,5.415,0.861784270864458
533,5.418,0.623928666907799
534,5.422,0.410448347984714
535,5.425,0.337715642642595
536,5.428,0.210728270612842
537,5.432,0.162370850304298
538,5.435,0.169054396200601
539,5.439,0.108116183616663
540,5.442,0.119124376857633
541,5.446,0.12738052178836
542,5.449,0.12738052178836
543,5.452,0.0998600386859363
544,5.456,0.115586029030178
545,5.459,0.119910676374845
546,5.463,0.136422966236299
547,5.466,0.132491468650238
548,5.470,0.125807922753935
549,5.473,0.128953120822784
550,5.476,0.0876723961691488
551,5.480,0.0982874396515121
552,5.483,0.0275204831024234
553,5.487,0.0684080579974524
554,5.490,0.0526820676532105
555,5.494,0.0860997971347246
556,5.497,0.117551777823208
557,5.500,0.0621176618597556
558,5.504,0.0853134976175125
559,5.507,0.089638144962179
560,5.511,0.0939627923068455
561,5.514,0.141927062856783
562,5.518,0.246504898645992
